CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUSTID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Detergent Powder,Dettol,Geometry Sets,Handwash,Note Book,OZiva Protein,Pen,Pencil,Rechargeble Solor Light,Regular Rice 10 kg,Solar Cooker,Glucose solution 50%,Cerelac From 6 Months,Cerelac From 12 Months,Rice 5 kg,Milk Cereal,Veg Soup,Horlicks
Gloria Gantz        ,Mrs.,2744 Tail Ends Road,Irving,TX,US,75038,0,,Gloria.C.Gantz@pookmail.com,717-494-6471,American Express,,NC292 ,IT,TGJEAX92D53D709W,3.44899E+14,,11482,5764,00:00.0,44:52.6,7.12,SE205 ,00:00.0,25-01-16,74,9999999,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Gloria Gantz        ,Mrs.,2744 Tail Ends Road,Irving,TX,US,75038,0,,Gloria.C.Gantz@pookmail.com,717-494-6471,American Express,,NC292 ,IT,TGJEAX92D53D709W,3.42546E+14,,11482,6213,00:00.0,39:06.2,19.85,SC130 ,00:00.0,27-02-16,74,172.53,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Gloria Gantz        ,Mrs.,2744 Tail Ends Road,Irving,TX,US,75038,0,,Gloria.C.Gantz@pookmail.com,717-494-6471,American Express,,NC292 ,IT,TGJEAX92D53D709W,3.75917E+14,,11482,8789,00:00.0,32:45.2,7.85,NE304 ,00:00.0,15-07-16,74,223.92,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brandon Martin      ,Mr.,613 Elk Avenue,ISLIP,,UK,OX5 1JI,0,,Brandon.K.Martin@dodgeit.com,077 8218 0422,VISA,,SC388 ,CA,181356205,4.88987E+15,,11486,6866,47:25.0,47:25.4,28.55,RP121 ,47:25.0,05-08-16,66,247.51,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Michelle Palma      ,Mrs.,3899 Cecil Street,Ispani,SA,IT,84050,0,,Michelle.W.Palma@mailinator.com,0394 9153465,Discover,,SC124 ,FR,7.11E+14,6.01164E+15,,11490,4615,00:00.0,43:54.6,29.88,NW181 ,00:00.0,12-12-16,67,259.11,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Michelle Palma      ,Mrs.,3899 Cecil Street,Ispani,SA,IT,84050,0,,Michelle.W.Palma@mailinator.com,0394 9153465,Discover,,SC124 ,FR,7.11E+14,6.01121E+15,,11490,8042,00:00.0,12:46.1,11.35,SW280 ,00:00.0,03-03-16,67,184.62,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Larry Meza          ,Mr.,3092 Dancing Dove Lane,Jacksonville,FL,US,32257,0,,Larry.L.Meza@trashymail.com,903-395-6891,Diners Club,,NW181 ,FR,1.22E+14,3.64215E+13,,11502,454,00:00.0,13:54.6,16.27,SW277 ,00:00.0,27-03-16,75,171.54,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Larry Meza          ,Mr.,3092 Dancing Dove Lane,Jacksonville,FL,US,32257,0,,Larry.L.Meza@trashymail.com,903-395-6891,Diners Club,,NW181 ,FR,1.22E+14,3.65033E+13,,11502,3058,00:00.0,32:45.1,10.15,NE301 ,00:00.0,12-08-16,75,12.47,Complete,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Larry Meza          ,Mr.,3092 Dancing Dove Lane,Jacksonville,FL,US,32257,0,,Larry.L.Meza@trashymail.com,903-395-6891,Diners Club,,NW181 ,FR,1.22E+14,3.64591E+13,,11502,8237,00:00.0,57:28.6,13.77,WE226 ,00:00.0,20-09-16,75,9999999,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie Tober        ,Master.,3770 Steve Hunt Road,Jacksonville,FL,US,32202,0,,Bobbie.J.Tober@mailinator.com,412-557-5350,American Express,,SW343 ,ES,0224810P,3.70029E+14,,11506,4178,00:00.0,32:59.5,16.85,NC232 ,00:00.0,25-01-16,74,224.8,Complete,Desktop,Frequent,HighValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bobbie Tober        ,Master.,3770 Steve Hunt Road,Jacksonville,FL,US,32202,0,,Bobbie.J.Tober@mailinator.com,412-557-5350,American Express,,SW343 ,ES,0224810P,3.72846E+14,,11506,6688,00:00.0,29:06.2,33.85,SW406 ,00:00.0,03-11-16,74,263.85,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Maurice Stall       ,Mr.,3105 Melville Street,Jamieson,VIC,AU,3723,0,,Maurice.R.Stall@trashymail.com,(07) 4944 4409,Discover,,NW244 ,IT,DXNNNW59R31E301T,6.01103E+15,,11514,7035,00:00.0,13:54.6,11.88,NE106 ,00:00.0,07-03-16,41,26.79,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Lena Drake          ,Mrs.,721 Cooks Mine Road,Jefferson City,MO,US,65109,0,,Lena.E.Drake@trashymail.com,917-259-2111,VISA,,SE133 ,U.S.,543710001,4.17473E+15,,11518,8650,00:00.0,02:36.6,22.77,NE235 ,00:00.0,29-05-16,20,115.15,Complete,Phone,Frequent,MediumValue,Gen_Z,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
William Guidry      ,Mr.,2655 Berry Street,Jersey City,NJ,US,7304,0,,William.D.Guidry@pookmail.com,301-741-5436,VISA,,WE220 ,U.S.,600990002,4.33484E+15,,11522,208,00:00.0,39:06.2,28.55,SC130 ,00:00.0,27-02-16,age-72,230.45,In-Progress,Phone,FirstTime,HighValue,Gen_Z,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
William Guidry      ,Mr.,2655 Berry Street,Jersey City,NJ,US,7304,0,,William.D.Guidry@pookmail.com,301-741-5436,VISA,,WE220 ,U.S.,600990002,4.67769E+15,,11522,1497,47:25.0,47:25.4,6.38,WE289 ,47:25.0,05-08-16,age-72,123.53,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
William Guidry      ,Mr.,2655 Berry Street,Jersey City,NJ,US,7304,0,,William.D.Guidry@pookmail.com,301-741-5436,VISA,,WE220 ,U.S.,600990002,4.79506E+15,,11522,3114,00:00.0,57:39.4,21.97,SW142 ,00:00.0,30-04-16,age-72,16.08,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
William Guidry      ,Mr.,2655 Berry Street,Jersey City,NJ,US,7304,0,,William.D.Guidry@pookmail.com,301-741-5436,VISA,,WE220 ,U.S.,600990002,4.5026E+15,,11522,6511,00:00.0,36:44.9,16.33,NW310 ,00:00.0,10-05-16,age-72,226,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
William Guidry      ,Mr.,2655 Berry Street,Jersey City,NJ,US,7304,0,,William.D.Guidry@pookmail.com,301-741-5436,VISA,,WE220 ,U.S.,600990002,4.29411E+15,,11522,6541,00:00.0,47:56.4,7.85,WE220 ,00:00.0,25-12-16,age-72,9999999,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
William Guidry      ,Mr.,2655 Berry Street,Jersey City,NJ,US,7304,0,,William.D.Guidry@pookmail.com,301-741-5436,VISA,,WE220 ,U.S.,600990002,4.11226E+15,,11522,8173,00:00.0,47:56.4,27.99,WE418 ,00:00.0,10-02-16,age-72,214.66,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Marie Sprouse       ,Mrs.,640 Martha Street,Johnstones Hill,VIC,AU,3870,0,,Marie.B.Sprouse@dodgeit.com,(07) 5670 9996,Discover,,NE373 ,UK,SL385420C,6.01115E+15,,11526,1409,00:00.0,47:39.4,33.99,SC388 ,00:00.0,15-06-16,40,25.93,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marie Sprouse       ,Mrs.,640 Martha Street,Johnstones Hill,VIC,AU,3870,0,,Marie.B.Sprouse@dodgeit.com,(07) 5670 9996,Discover,,NE373 ,UK,SL385420C,6.01122E+15,,11526,4599,47:25.0,47:25.4,22.77,RP121 ,47:25.0,05-08-16,40,41.48,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Marie Sprouse       ,Mrs.,640 Martha Street,Johnstones Hill,VIC,AU,3870,0,,Marie.B.Sprouse@dodgeit.com,(07) 5670 9996,Discover,,NE373 ,UK,SL385420C,6.01177E+15,,11526,6304,00:00.0,58:44.9,29.88,SW145 ,00:00.0,10-07-16,40,14.87,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latasha Young       ,Mrs.,3724 Massachusetts Avenue,Jonesboro,AR,US,72401,0,,Latasha.D.Young@trashymail.com,919-538-0193,American Express,,SW280 ,FR,2.60E+14,3.72692E+14,,11530,1001,00:00.0,59:36.2,21.97,SC199 ,00:00.0,27-12-16,49,8.31,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Latasha Young       ,Mrs.,3724 Massachusetts Avenue,Jonesboro,AR,US,72401,0,,Latasha.D.Young@trashymail.com,919-538-0193,American Express,,SW280 ,FR,2.60E+14,3.7432E+14,,11530,1758,00:00.0,59:06.2,31.88,WE349 ,00:00.0,27-06-16,49,30.58,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Latasha Young       ,Mrs.,3724 Massachusetts Avenue,Jonesboro,AR,US,72401,0,,Latasha.D.Young@trashymail.com,919-538-0193,American Express,,SW280 ,FR,2.60E+14,3.40795E+14,,11530,2611,00:00.0,23:54.6,14.61,NW118 ,00:00.0,07-02-16,49,36.25,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Rosemarie Maupin    ,Mrs.,3744 Snowbird Lane,Kambah,ACT,AU,2902,0,,Rosemarie.J.Maupin@dodgeit.com,(08) 9087 3610,American Express,,WE220 ,IT,YZFUOE34T12A525A,3.42767E+14,,11538,2019,00:00.0,32:50.8,14.61,NW247 ,00:00.0,15-01-16,age-20,277.34,In-Progress,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Rosemarie Maupin    ,Mrs.,3744 Snowbird Lane,Kambah,ACT,AU,2902,0,,Rosemarie.J.Maupin@dodgeit.com,(08) 9087 3610,American Express,,WE220 ,IT,YZFUOE34T12A525A,3.45185E+14,,11538,2360,00:00.0,25:36.6,48.52,NE307 ,00:00.0,20-04-16,age-20,257.27,Complete,Desktop,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Ruby Barrios        ,Mrs.,2533 Beech Street,Kanawha,IA,US,50447,0,,Ruby.J.Barrios@spambob.com,646-775-4888,VISA,,NW310 ,IT,BXYMWA07A25F085C,4.11047E+15,,11542,2183,00:00.0,58:44.9,14.61,NC361 ,00:00.0,30-07-16,67,233.44,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ruby Barrios        ,Mrs.,2533 Beech Street,Kanawha,IA,US,50447,0,,Ruby.J.Barrios@spambob.com,646-775-4888,VISA,,NW310 ,IT,BXYMWA07A25F085C,4.70656E+15,,11542,2505,00:00.0,57:39.4,11.35,SW142 ,00:00.0,30-04-16,67,239.59,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ruby Barrios        ,Mrs.,2533 Beech Street,Kanawha,IA,US,50447,0,,Ruby.J.Barrios@spambob.com,646-775-4888,VISA,,NW310 ,IT,BXYMWA07A25F085C,4.2823E+15,,11542,3233,00:00.0,36:44.9,13.7,NW310 ,00:00.0,10-05-16,67,187.43,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ruby Barrios        ,Mrs.,2533 Beech Street,Kanawha,IA,US,50447,0,,Ruby.J.Barrios@spambob.com,646-775-4888,VISA,,NW310 ,IT,BXYMWA07A25F085C,4.67586E+15,,11542,5935,47:25.0,47:25.4,29.79,RP121 ,47:25.0,05-08-16,67,144.46,Cancelled,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
Judith Dubois       ,Mrs.,64 Myra Street,Kansas City,KS,US,64106,0,,Judith.O.Dubois@mailinator.com,304-766-4058,VISA,,NE175 ,IT,IUITXU66E06F549C,4.4629E+15,,11546,332,00:00.0,58:44.9,33.99,SW343 ,00:00.0,30-05-16,65,239.43,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Mary Andrade        ,Mrs.,2207 Trainer Avenue,Kansas City,MO,US,64111,0,,Mary.J.Andrade@spambob.com,302-341-2088,American Express,,NC160 ,U.S.,39700002,3.45494E+14,,11550,3214,00:00.0,25:36.6,33.85,WE415 ,00:00.0,30-03-16,19,296.47,Complete,Desktop,FirstTime,HighValue,Gen_Z,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Mary Andrade        ,Mrs.,2207 Trainer Avenue,Kansas City,MO,US,64111,0,,Mary.J.Andrade@spambob.com,302-341-2088,American Express,,NC160 ,U.S.,39700002,3.44438E+14,,11550,5881,00:00.0,29:06.2,27.97,SE208 ,00:00.0,03-01-16,19,40.26,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Jessica Mccord      ,Mrs.,4222 Pride Avenue,Kardaun,BZ,IT,39053,0,,Jessica.D.Mccord@dodgeit.com,0342 2624577,Discover,,NE178 ,IT,UEIFEX46D01L471V,6.01189E+15,,11554,337,47:25.0,47:25.4,7.85,SW412 ,47:25.0,05-08-16,67,297.31,Complete,Desktop,FirstTime,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
Jessica Mccord      ,Mrs.,4222 Pride Avenue,Kardaun,BZ,IT,39053,0,,Jessica.D.Mccord@dodgeit.com,0342 2624577,Discover,,NE178 ,IT,UEIFEX46D01L471V,6.01144E+15,,11554,3891,00:00.0,33:26.3,13.51,NC229 ,00:00.0,20-11-16,67,114.12,Complete,Desktop,FirstTime,MediumValue,Baby_Boomers,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
Jessica Mccord      ,Mrs.,4222 Pride Avenue,Kardaun,BZ,IT,39053,0,,Jessica.D.Mccord@dodgeit.com,0342 2624577,Discover,,NE178 ,IT,UEIFEX46D01L471V,6.01188E+15,,11554,6015,00:00.0,58:44.9,18.99,NW313 ,00:00.0,30-05-16,67,52.86,Complete,Desktop,FirstTime,MediumValue,Baby_Boomers,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Mccord      ,Mrs.,4222 Pride Avenue,Kardaun,BZ,IT,39053,0,,Jessica.D.Mccord@dodgeit.com,0342 2624577,Discover,,NE178 ,IT,UEIFEX46D01L471V,6.01188E+15,,11554,8221,00:00.0,32:45.1,43.89,NE301 ,00:00.0,12-08-16,67,174.82,Cancelled,Desktop,FirstTime,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ariel Reynolds      ,Master.,2568 Memory Lane,Keaau,HI,US,96749,0,,Ariel.J.Reynolds@trashymail.com,614-613-1550,Diners Club,,SC325 ,U.S.,680800003,3.68522E+13,,11558,8500,00:00.0,47:52.6,9.22,WE157 ,00:00.0,25-04-16,32,5.22,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Helen Demeo         ,Mrs.,4534 Rockford Mountain Lane,Kemah,TX,US,77565,0,,Helen.J.Demeo@pookmail.com,630-985-6220,JCB,,WE151 ,U.S.,728140001,3.52852E+15,,11562,904,00:00.0,17:24.6,13.82,NC100 ,00:00.0,20-08-16,20,59.56,Abandoned,Phone,Frequent,MediumValue,Gen_Z,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Helen Demeo         ,Mrs.,4534 Rockford Mountain Lane,Kemah,TX,US,77565,0,,Helen.J.Demeo@pookmail.com,630-985-6220,JCB,,WE151 ,U.S.,728140001,3.52845E+15,,11562,4000,00:00.0,02:36.6,26.87,NE235 ,00:00.0,29-05-16,20,269.13,Abandoned,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jackie Sanchez      ,Miss.,696 West Fork Street,Kenosha,WI,US,53142,0,,Jackie.M.Sanchez@mailinator.com,920-372-5407,JCB,,SE265 ,UK,YR039023B,3.52801E+15,,11566,8,00:00.0,33:59.5,7.85,SE265 ,00:00.0,25-11-16,76,170.4,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Jackie Sanchez      ,Miss.,696 West Fork Street,Kenosha,WI,US,53142,0,,Jackie.M.Sanchez@mailinator.com,920-372-5407,JCB,,SE265 ,UK,YR039023B,3.52846E+15,,11566,3297,00:00.0,36:44.9,8.15,RP319 ,00:00.0,20-07-16,76,62.72,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Jackie Sanchez      ,Miss.,696 West Fork Street,Kenosha,WI,US,53142,0,,Jackie.M.Sanchez@mailinator.com,920-372-5407,JCB,,SE265 ,UK,YR039023B,3.52894E+15,,11566,4239,00:00.0,47:56.4,13.88,SC259 ,00:00.0,20-02-16,76,282.78,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Jackie Sanchez      ,Miss.,696 West Fork Street,Kenosha,WI,US,53142,0,,Jackie.M.Sanchez@mailinator.com,920-372-5407,JCB,,SE265 ,UK,YR039023B,3.52823E+15,,11566,7799,00:00.0,22:36.6,16.33,SW214 ,00:00.0,09-04-16,76,159.04,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Clyde Martin        ,Mr.,1348 Argonne Street,Kentwood,MI,US,49512,0,,Clyde.B.Martin@mailinator.com,212-888-1147,JCB,,SW346 ,IT,AOUOOO38A68B561B,3.52883E+15,,11570,1147,00:00.0,33:26.3,9.51,NC229 ,00:00.0,20-11-16,age-35,9999999,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Clyde Martin        ,Mr.,1348 Argonne Street,Kentwood,MI,US,49512,0,,Clyde.B.Martin@mailinator.com,212-888-1147,JCB,,SW346 ,IT,AOUOOO38A68B561B,3.52831E+15,,11570,7160,47:25.0,47:25.4,22.77,SC196 ,47:25.0,05-08-16,age-35,162.56,In-Progress,Phone,Occasional,HighValue,Gen_Z,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Clyde Martin        ,Mr.,1348 Argonne Street,Kentwood,MI,US,49512,0,,Clyde.B.Martin@mailinator.com,212-888-1147,JCB,,SW346 ,IT,AOUOOO38A68B561B,3.52859E+15,,11570,7671,00:00.0,13:54.6,13.77,SW277 ,00:00.0,27-03-16,age-35,71.92,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Robert Cole         ,Mr.,2295 Melrose Street,Keyport,NJ,US,7735,0,,Robert.M.Cole@spambob.com,903-720-8691,VISA,,NW313 ,IT,YZCHGX20S23C440L,4.26893E+15,,11574,456,00:00.0,23:54.6,16.27,NC295 ,00:00.0,27-02-16,NA,162.78,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Robert Cole         ,Mr.,2295 Melrose Street,Keyport,NJ,US,7735,0,,Robert.M.Cole@spambob.com,903-720-8691,VISA,,NW313 ,IT,YZCHGX20S23C440L,4.88945E+15,,11574,5512,00:00.0,07:36.4,17.2,NC424 ,00:00.0,01-07-16,NA,171.15,Complete,Desktop,Frequent,HighValue,Gen_Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Todd Hostetler      ,Mr.,1088 Clement Street,Kiel,,DE,24029,0,,Todd.P.Hostetler@mailinator.com,05605 71 98 84,American Express,,WE223 ,ES,4374110Q,3.43618E+14,,11578,2446,00:00.0,34:16.6,23.12,WE355 ,00:00.0,20-12-16,69,232.37,Complete,Desktop,Frequent,HighValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Todd Hostetler      ,Mr.,1088 Clement Street,Kiel,,DE,24029,0,,Todd.P.Hostetler@mailinator.com,05605 71 98 84,American Express,,WE223 ,ES,4374110Q,3.75282E+14,,11578,3474,00:00.0,33:26.3,14.28,NC229 ,00:00.0,20-11-16,69,280.15,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Quyen Post          ,Mrs.,3813 Victoria Court,KILRENNY,,UK,KY10 7QI,0,,Quyen.S.Post@spambob.com,079 6168 1523,Diners Club,,SE133 ,IT,HMEBUO60M25H896L,3.68519E+13,,11582,1159,00:00.0,34:16.6,33.85,SE403 ,00:00.0,09-09-16,54,17.44,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Quyen Post          ,Mrs.,3813 Victoria Court,KILRENNY,,UK,KY10 7QI,0,,Quyen.S.Post@spambob.com,079 6168 1523,Diners Club,,SE133 ,IT,HMEBUO60M25H896L,3.66677E+13,,11582,6042,00:00.0,29:06.2,38.99,NC298 ,00:00.0,27-07-16,54,34.28,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quyen Post          ,Mrs.,3813 Victoria Court,KILRENNY,,UK,KY10 7QI,0,,Quyen.S.Post@spambob.com,079 6168 1523,Diners Club,,SE133 ,IT,HMEBUO60M25H896L,3.60931E+13,,11582,6314,00:00.0,27:39.4,29.88,NC427 ,00:00.0,10-07-16,54,6.73,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Quyen Post          ,Mrs.,3813 Victoria Court,KILRENNY,,UK,KY10 7QI,0,,Quyen.S.Post@spambob.com,079 6168 1523,Diners Club,,SE133 ,IT,HMEBUO60M25H896L,3.64248E+13,,11582,7155,00:00.0,13:54.6,16.85,NC292 ,00:00.0,27-02-16,54,9999999,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Andre Goddard       ,Mr.,2325 Joy Lane,Kingfisher,OK,US,73750,0,,Andre.C.Goddard@mailinator.com,718-763-7476,JCB,,NW247 ,CA,183103985,3.52829E+15,,11586,3393,00:00.0,43:54.8,16.33,NE373 ,00:00.0,12-12-16,42,29.03,Complete,Phone,Occasional,LowValue,Gen_X,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Andre Goddard       ,Mr.,2325 Joy Lane,Kingfisher,OK,US,73750,0,,Andre.C.Goddard@mailinator.com,718-763-7476,JCB,,NW247 ,CA,183103985,3.52887E+15,,11586,3806,00:00.0,59:36.2,5.85,SC199 ,00:00.0,27-12-16,42,48.59,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melissa Williams    ,Mrs.,1776 Brown Avenue,Kingsville,TX,US,78363,0,,Melissa.J.Williams@dodgeit.com,713-994-5178,VISA,,SC193 ,UK,AB819605A,4.56279E+15,,11590,848,00:00.0,43:54.8,13.82,NC364 ,00:00.0,12-12-16,46,36.05,Abandoned,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Melissa Williams    ,Mrs.,1776 Brown Avenue,Kingsville,TX,US,78363,0,,Melissa.J.Williams@dodgeit.com,713-994-5178,VISA,,SC193 ,UK,AB819605A,4.44625E+15,,11590,1832,00:00.0,43:54.8,11.15,NC364 ,00:00.0,12-12-16,46,41.61,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Melissa Williams    ,Mrs.,1776 Brown Avenue,Kingsville,TX,US,78363,0,,Melissa.J.Williams@dodgeit.com,713-994-5178,VISA,,SC193 ,UK,AB819605A,4.75165E+15,,11590,8075,47:25.0,47:25.4,13.25,SC394 ,47:25.0,05-08-16,46,12.98,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Charles Tewksbury   ,Mr.,2998 Dola Mine Road,Knuckey Lagoon,NT,AU,828,0,,Charles.B.Tewksbury@mailinator.com,(02) 9920 9647,Diners Club,,NC358 ,FR,1.69E+14,3.67591E+13,,11598,4510,00:00.0,58:44.9,12.85,NW313 ,00:00.0,30-05-16,52,22.54,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Tewksbury   ,Mr.,2998 Dola Mine Road,Knuckey Lagoon,NT,AU,828,0,,Charles.B.Tewksbury@mailinator.com,(02) 9920 9647,Diners Club,,NC358 ,FR,1.69E+14,3.6579E+13,,11598,8015,00:00.0,58:44.9,2.87,SC322 ,00:00.0,10-05-16,52,29.38,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
